,time,ETHBalance,FILBalance
360,2022-08-16 18:42:22.902,38.205605942595106,-8348.509461070558
361,2022-08-16 18:42:22.902,38.27361083126182,-8363.797009070558
362,2022-08-16 18:42:22.902,38.30171002940261,-8370.11372907056
363,2022-08-16 18:42:24.209,38.40167867346474,-8392.702638110559
364,2022-08-16 18:42:24.212,38.43343651482483,-8399.878638110558
365,2022-08-16 18:42:25.144,38.659871857693375,-8451.04395511056
366,2022-08-16 18:42:25.151,38.7367260821474,-8468.409931230559
367,2022-08-16 18:42:25.152,39.071337632779226,-8544.01873789056
368,2022-08-16 18:42:25.161,39.31958956017473,-8600.11372907056
369,2022-08-16 18:43:52.916,40.05172534936101,-8764.94842707056
370,2022-08-16 18:43:52.916,40.34116592459312,-8830.11372907056
371,2022-08-16 18:43:54.776,40.34617333302911,-8831.24425083056
372,2022-08-16 18:44:21.485,39.32817135794919,-8601.24425083056
373,2022-08-16 18:44:22.301,38.31016938286927,-8371.24425083056
374,2022-08-16 18:44:55.939,38.098159172856825,-8323.16492709056
375,2022-08-16 18:46:06.710,37.086524301782696,-8093.16492709056
376,2022-08-16 18:46:15.146,38.09828161716463,-8323.16492709056
377,2022-08-16 18:46:17.073,39.110161376854364,-8553.16492709056
378,2022-08-16 18:46:19.890,39.88677523778984,-8729.45439651056
379,2022-08-16 18:46:19.891,40.12338802392994,-8783.16492709056
380,2022-08-16 18:46:26.994,41.13796155839136,-9013.16492709056
381,2022-08-16 18:46:28.005,41.566832644192814,-9110.37665533056
382,2022-08-16 18:46:28.005,42.122465641867386,-9236.32136403056
383,2022-08-16 18:46:28.005,42.152657537160586,-9243.16492709056
384,2022-08-16 18:47:07.590,42.739632590463785,-9376.13367709056
385,2022-08-16 18:47:07.591,43.15283347642876,-9469.73698271056
386,2022-08-16 18:47:07.591,43.167965737468826,-9473.16492709056
387,2022-08-16 18:47:07.687,43.25304078648796,-9492.20892709056
388,2022-08-16 18:47:35.554,43.28187446314752,-9498.653619090559
389,2022-08-16 18:47:40.832,43.35051189291875,-9513.989605090559
390,2022-08-16 18:48:27.773,43.980348398442196,-9656.221877410559
391,2022-08-16 18:48:27.794,44.096339777753535,-9682.41552815056
392,2022-08-16 18:48:27.794,44.17705370101673,-9700.64267855056
393,2022-08-16 18:48:27.794,44.36900364522989,-9743.989605090559
394,2022-08-16 18:48:58.020,44.308408265349534,-9730.266110450559
395,2022-08-16 18:49:17.987,43.51580541446589,-9550.997096830559
396,2022-08-16 18:49:17.999,43.29150828903985,-9500.266110450559
397,2022-08-16 18:49:25.740,43.228036220982105,-9485.891110450559
398,2022-08-16 18:49:25.744,43.16659356515966,-9471.975726810559
399,2022-08-16 18:49:25.745,42.275955200115995,-9270.266110450559
400,2022-08-16 18:49:28.098,42.33472583041138,-9283.555510450558
401,2022-08-16 18:49:28.109,42.580965094232795,-9339.235908230557
402,2022-08-16 18:49:28.117,42.6122931560725,-9346.319908230558
403,2022-08-16 18:49:28.207,43.293100065041294,-9500.266110450559
404,2022-08-16 18:49:28.769,43.35344968404169,-9513.909271610559
405,2022-08-16 18:49:28.776,43.75976257478602,-9605.76390701056
